step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,1,17295.59,0432808603,636346.4,619050.81,4158706437,0.0,0.0,0,0
8,1,2522.07,0324421587,619050.81,616528.74,41282961320,0.0,0.0,0,0
8,1,5306.31,0878199878,616528.74,611222.43,4273808459,0.0,0.0,0,0
8,1,11554.82,0832067917,611222.43,599667.61,41041397241,0.0,0.0,0,0
8,1,3279.71,01209953289,599667.61,596387.9,41471308517,0.0,0.0,0,0
8,1,16833.11,0605231983,596387.9,579554.79,4159588265,0.0,0.0,0,0
8,1,27269.87,0851854516,579554.79,552284.92,41982311747,0.0,0.0,0,0
8,1,4692.84,01246955659,552284.92,547592.07,41530673215,0.0,0.0,0,0
8,1,12904.18,01541350408,547592.07,534687.89,4282707845,0.0,0.0,0,0
8,1,3291.44,01117557317,534687.89,531396.45,42019276777,0.0,0.0,0,0
8,1,151.79,01518744462,531396.45,531244.66,471115444,0.0,0.0,0,0
8,1,5810.36,0571836108,531244.66,525434.3,4131369368,0.0,0.0,0,0
8,1,1653.12,01814413487,525434.3,523781.18,423095069,0.0,0.0,0,0
8,1,14634.17,0256746011,523781.18,509147.01,4754348579,0.0,0.0,0,0
8,1,7550.51,01855254442,509147.01,501596.5,41825453546,0.0,0.0,0,0
8,1,4681.27,0250683154,501596.5,496915.23,4285807493,0.0,0.0,0,0
8,1,3538.34,01479104433,496915.23,493376.88,41163221051,0.0,0.0,0,0
8,1,2949.12,01138415116,493376.88,490427.77,4446062793,0.0,0.0,0,0
8,1,2873.94,0135276789,490427.77,487553.83,41735081292,0.0,0.0,0,0
8,1,1524.71,01913978139,487553.83,486029.12,41529699256,0.0,0.0,0,0
8,1,6120.57,01391691688,67140.51,61019.94,41825325543,0.0,0.0,0,0
8,1,2393.66,0962958656,61019.94,58626.28,4145029455,0.0,0.0,0,0
8,1,6503.06,01176826164,49762.0,43258.94,41223246702,0.0,0.0,0,0
8,3,296947.72,01563627686,2111.0,0.0,01734774007,96130.1,393077.82,0,0
8,3,127396.22,01920136398,202640.14,75243.91,02104165942,413055.25,331061.49,0,0
8,1,8744.72,0331220709,75243.91,66499.19,4290375119,0.0,0.0,0,0
8,5,351831.05,01413304672,35410.0,387241.05,01725025770,238441.5,0.0,0,0
8,1,11287.97,0822877101,21521.0,10233.03,41382464071,0.0,0.0,0,0
8,3,116084.47,0895581561,0.0,0.0,0423375700,103058.0,51174.14,0,0
8,1,3975.39,0199855332,0.0,0.0,41516846919,0.0,0.0,0,0
8,1,9785.1,01027216079,6648.0,0.0,451260068,0.0,0.0,0,0
8,1,2596.54,01145510029,4697.0,2100.46,41464304709,0.0,0.0,0,0
8,1,30103.76,0973494280,2100.46,0.0,41219432166,0.0,0.0,0,0
8,5,165803.45,0877716494,69133.6,234937.05,01991274064,145915.61,0.0,0,0
8,3,211276.0,01608399725,234937.05,23661.05,0909295153,1.12182636397,1.09462930697,0,0
8,2,633170.56,01460727430,400855.0,0.0,0219913687,0.0,858972.95,0,0
8,1,3311.76,01735918268,5070.0,1758.24,41413216969,0.0,0.0,0,0
8,1,12646.94,02056304240,1758.24,0.0,4707003258,0.0,0.0,0,0
8,1,827.45,0225352032,41945.0,41117.55,4109631414,0.0,0.0,0,0
8,3,49407.89,02035601953,0.0,0.0,0979818878,235603.4,285011.29,0,0
8,3,185678.62,01944138146,0.0,0.0,0849038219,688804.35,1337271.15,0,0
8,1,1842.85,0180163367,27361.0,25518.15,41246249121,0.0,0.0,0,0
8,1,3786.12,0357713427,43734.0,39947.88,41875118394,0.0,0.0,0,0
8,3,408226.24,0218241998,31777.0,0.0,0358820318,325.0,490790.77,0,0
8,3,112898.41,096935815,9165.0,0.0,01727093989,1207.31,36991.15,0,0
8,5,43504.64,035828722,55011.18,98515.82,0195600860,3249.46,0.0,0,0
8,3,228612.14,01298196309,98515.82,0.0,01700355047,952145.62,1455482.66,0,0
8,3,212240.59,01352747356,0.0,0.0,01248712846,1532907.18,1788431.11,0,0
8,1,13413.83,01831292904,230277.0,216863.17,42056117405,0.0,0.0,0,0
8,3,1621.0,0807257814,4239.0,2618.0,0815677236,0.0,1621.0,0,0
8,3,329027.78,01781305888,34138.0,0.0,01943497629,0.0,342067.4,0,0
8,5,331287.81,01025755266,61825.0,393112.81,0754329241,0.0,0.0,0,0
8,3,160021.5,0694063759,1047.0,0.0,0405881980,2595642.79,3078509.79,0,0
8,1,9582.17,01999358468,0.0,0.0,42040064851,0.0,0.0,0,0
8,3,73985.16,01524390714,30527.0,0.0,02082499348,124512.61,54400.41,0,0
8,1,2222.81,0130772996,34046.88,31824.07,4781840659,0.0,0.0,0,0
8,3,255884.72,0283465184,31824.07,0.0,01721246982,4926297.92,8953314.93,0,0
8,5,208867.11,0676911437,6385.0,215252.11,0824009085,329433.0,120565.89,0,0
8,1,8343.31,01959778066,299832.0,291488.69,4364880369,0.0,0.0,0,0
8,1,14747.57,0802143475,12479.0,0.0,41093901046,0.0,0.0,0,0
8,3,41521.93,01263444613,11241.0,0.0,01891031939,39247.27,80769.2,0,0
8,3,1761.38,0588657204,5075.0,3313.62,01023598271,24501.0,0.0,0,0
8,3,239289.32,01902914177,5000.0,0.0,0776404949,26967.67,50199.24,0,0
8,1,8081.59,0743832176,6030.0,0.0,4305213429,0.0,0.0,0,0
8,1,4039.99,010762261,4583.0,543.01,4269230754,0.0,0.0,0,0
8,1,31549.86,0319409321,543.01,0.0,4148637626,0.0,0.0,0,0
8,3,8588.11,0697950756,40262.0,31673.89,01714823857,0.0,0.0,0,0
8,1,20428.06,01483857031,31673.89,11245.83,488096676,0.0,0.0,0,0
8,1,4055.85,01841891681,3466.0,0.0,4187125310,0.0,0.0,0,0
8,1,7174.12,01566850617,935.0,0.0,41507690286,0.0,0.0,0,0
8,3,89956.12,02088378229,47348.9,0.0,0225769102,0.0,132956.34,0,0
8,3,401228.66,01293805690,0.0,0.0,01251686742,812942.43,1311387.88,0,0
8,2,1066757.67,0829723158,72499.0,0.0,01757533511,215730.95,1472554.74,0,0
8,3,85467.48,077957089,70462.0,0.0,0931482420,0.0,85467.48,0,0
8,1,10244.63,0671658423,30966.0,20721.37,4175428340,0.0,0.0,0,0
8,2,67930.65,0520426894,79112.0,11181.35,01384149246,296022.32,379333.69,0,0
8,1,7977.77,0934744832,304252.85,296275.08,41516210504,0.0,0.0,0,0
8,3,671373.45,01980760965,296275.08,0.0,0620532131,1681558.58,2245700.64,0,0
8,3,261040.03,01091486124,0.0,0.0,0495650048,401719.53,662759.56,0,0
8,3,43071.76,01311696286,0.0,0.0,0991363637,1.26578398597,1.19565941197,0,0
8,3,127883.52,01746739418,0.0,0.0,0678651991,310330.21,1177157.62,0,0
8,3,205900.63,0518462071,0.0,0.0,01561784955,2934314.01,3830814.23,0,0
8,3,399743.92,0693353382,0.0,0.0,040075281,6821974.78,7088323.13,0,0
8,3,268094.2,0283687175,0.0,0.0,01010306008,532928.16,1120683.69,0,0
8,3,101056.8,0301092912,0.0,0.0,0778559237,214194.58,436880.53,0,0
8,3,22414.22,0937477339,10962.0,0.0,014440699,31526.0,1183498.14,0,0
8,1,11476.37,056280842,0.0,0.0,41445947111,0.0,0.0,0,0
8,1,6764.77,01440731074,0.0,0.0,41680347070,0.0,0.0,0,0
8,1,1879.34,0832562854,0.0,0.0,4480945708,0.0,0.0,0,0
8,1,13083.94,0924900260,0.0,0.0,4332494593,0.0,0.0,0,0
8,1,17216.7,01572149515,0.0,0.0,4342314839,0.0,0.0,0,0
8,1,3837.04,0631982980,0.0,0.0,41037719887,0.0,0.0,0,0
8,1,8332.3,01213358782,0.0,0.0,41717670164,0.0,0.0,0,0
8,1,4374.81,0434704695,0.0,0.0,41981166436,0.0,0.0,0,0
8,1,2325.39,0755689610,0.0,0.0,41191785742,0.0,0.0,0,0
8,1,19089.52,0381215857,0.0,0.0,41374845137,0.0,0.0,0,0
8,1,556.53,0734434525,0.0,0.0,4636052974,0.0,0.0,0,0
8,1,12371.02,01956877902,0.0,0.0,4919948539,0.0,0.0,0,0
8,1,8728.35,0690636416,0.0,0.0,41199738974,0.0,0.0,0,0
8,1,14668.49,0796618502,0.0,0.0,4869620870,0.0,0.0,0,0
8,1,27045.11,01219498554,0.0,0.0,4467888914,0.0,0.0,0,0
8,1,5099.32,01871979575,0.0,0.0,41992057903,0.0,0.0,0,0
8,1,12875.04,01054185728,0.0,0.0,41055837747,0.0,0.0,0,0
8,1,2453.12,01880481861,0.0,0.0,41704816500,0.0,0.0,0,0
8,1,2473.15,02006116190,0.0,0.0,41061494985,0.0,0.0,0,0
8,3,194286.42,01619916972,128763.0,0.0,02077672286,0.0,1071587.01,0,0
8,1,2871.54,01860553990,22421.0,19549.46,4246251411,0.0,0.0,0,0
8,2,352988.77,0418924007,18803.0,0.0,0831467165,50357.0,8605094.93,0,0
8,1,922.08,0390039244,26705.0,25782.92,41475540176,0.0,0.0,0,0
8,3,286394.45,0843466842,31325.0,0.0,01065349988,0.0,198152.07,0,0
8,5,17832.8,01758196872,54264.0,72096.8,01356054329,19066.07,172151.98,0,0
8,1,16223.84,053020347,62306.0,46082.16,41136469626,0.0,0.0,0,0
8,1,3228.15,01127850703,20658.0,17429.85,41960931732,0.0,0.0,0,0
8,1,4151.57,01068936557,11203.0,7051.43,4353550871,0.0,0.0,0,0
8,3,197716.25,0464725408,343837.0,146120.75,01416278059,0.0,393683.58,0,0
8,3,60521.95,01679923859,21080.0,0.0,01677262317,36378.0,82533.64,0,0
8,1,7097.65,01861656255,0.0,0.0,41844968204,0.0,0.0,0,0
8,1,7588.2,01877695799,68601.56,61013.36,4133605211,0.0,0.0,0,0
8,1,19010.79,01571803772,61013.36,42002.57,4265452894,0.0,0.0,0,0
8,5,148758.12,0988121974,15830.0,164588.12,01111747867,122924.66,0.0,0,0
8,2,97266.75,0135999246,15077.0,0.0,0278738215,0.0,79632.8,0,0
8,1,2094.84,0730083395,8060.31,5965.47,4933265632,0.0,0.0,0,0
8,1,26076.92,0562561881,5965.47,0.0,41891248953,0.0,0.0,0,0
8,1,12093.81,02058754885,40434.0,28340.19,41226974067,0.0,0.0,0,0
8,1,7699.59,0676422597,3751265.52,3743565.93,4160654869,0.0,0.0,0,0
8,3,30361.28,01135949905,3743565.93,3713204.65,0485423874,43146.0,89315.3,0,0
8,4,2270.29,0458535663,11457.0,9186.71,0306206744,9891374.16,9637803.63,0,0
8,3,66859.5,0951624971,3001.0,0.0,0198210775,0.0,296465.0,0,0
8,3,35381.41,0713674695,108794.0,73412.59,0461640598,1.00723897497,1.15478456897,0,0
8,1,36240.08,01075060087,73412.59,37172.51,42129206352,0.0,0.0,0,0
8,3,164151.51,059014779,20833.0,0.0,0115457323,0.0,164151.51,0,0
8,1,7092.77,01737977403,40550.68,33457.92,4126367771,0.0,0.0,0,0
8,1,8220.95,0833994534,33457.92,25236.97,4291666125,0.0,0.0,0,0
8,2,207350.58,01297623660,34.0,0.0,02141459588,130.0,537271.71,0,0
8,1,12734.62,0198613820,38734.0,25999.38,4394680815,0.0,0.0,0,0
8,1,7240.04,0354480066,10430.0,3189.96,4422030400,0.0,0.0,0,0
8,1,2089.43,0647486243,3189.96,1100.53,466823999,0.0,0.0,0,0
8,1,13260.82,0297211517,1100.53,0.0,4903277991,0.0,0.0,0,0
8,1,29911.2,0763393789,0.0,0.0,41931279917,0.0,0.0,0,0
8,1,10251.44,01513167565,0.0,0.0,41485336569,0.0,0.0,0,0
8,1,4352.42,01980882315,0.0,0.0,41659414770,0.0,0.0,0,0
8,1,16500.69,0811413776,0.0,0.0,4724657989,0.0,0.0,0,0
8,1,13671.01,01395919405,0.0,0.0,41958516609,0.0,0.0,0,0
8,1,4160.98,0766574007,0.0,0.0,4228305931,0.0,0.0,0,0
8,1,42731.16,02114829047,0.0,0.0,41855793704,0.0,0.0,0,0
8,1,8503.29,01156198153,0.0,0.0,4339818603,0.0,0.0,0,0
8,1,22647.9,0126415382,0.0,0.0,44408485,0.0,0.0,0,0
8,1,1571.45,0356819395,0.0,0.0,4140198240,0.0,0.0,0,0
8,1,17059.45,01216547391,0.0,0.0,41384057318,0.0,0.0,0,0
8,1,16434.83,01644552403,0.0,0.0,4805825970,0.0,0.0,0,0
8,1,10281.13,01619385215,0.0,0.0,41251987120,0.0,0.0,0,0
8,1,4658.47,0122793032,1943054.98,1938396.51,4146062189,0.0,0.0,0,0
8,3,388649.94,01176819495,1938396.51,1549746.57,01014154376,1.02043606697,1.47926321497,0,0
8,5,313281.6,01929018141,124463.0,437744.6,01049661557,0.0,0.0,0,0
8,3,427209.64,02017700582,39790.0,0.0,0915240663,542.0,278594.28,0,0
8,1,6136.73,01426131280,5037.0,0.0,4905732408,0.0,0.0,0,0
8,1,6526.07,0343918089,20813.0,14286.93,41905150714,0.0,0.0,0,0
8,1,3040.73,0739808786,14286.93,11246.2,42059126536,0.0,0.0,0,0
8,1,8666.59,0270404056,369746.01,361079.42,4323246267,0.0,0.0,0,0
8,1,12283.61,02063922375,361079.42,348795.81,41596190504,0.0,0.0,0,0
8,3,165258.92,01058242013,1539.0,0.0,01040240917,51587.0,446719.23,0,0
8,1,1774.4,0245594884,22468.5,20694.09,41390220507,0.0,0.0,0,0
8,3,70270.18,0315095815,20694.09,0.0,02120528456,590311.39,657124.13,0,0
8,1,5196.28,0916357399,11980.0,6783.72,4602974107,0.0,0.0,0,0
8,5,3750.49,0431035634,51719.0,55469.49,0614438306,1712020.33,1138741.39,0,0
8,1,563.37,0872663808,59788.0,59224.63,41985442478,0.0,0.0,0,0
8,5,179861.9,01346228096,1061.0,180922.9,01218231243,0.0,0.0,0,0
8,5,96820.0,01102727153,1248779.76,1345599.76,076005115,192666.05,9082.15,0,0
8,1,8258.04,01800134413,1345599.76,1337341.72,4641991368,0.0,0.0,0,0
8,1,3285.72,0406554703,1337341.72,1334056.0,4187548022,0.0,0.0,0,0
8,1,32988.14,01043059881,1334056.0,1301067.85,4947897318,0.0,0.0,0,0
8,1,16520.0,02093108566,1301067.85,1284547.85,4419497417,0.0,0.0,0,0
8,1,49012.93,02045711580,1284547.85,1235534.92,41061783796,0.0,0.0,0,0
8,1,8282.71,01359989430,1235534.92,1227252.21,41076994579,0.0,0.0,0,0
8,1,13483.88,01098454845,1227252.21,1213768.33,4847526350,0.0,0.0,0,0
8,1,19853.63,0502337362,1213768.33,1193914.7,41344079813,0.0,0.0,0,0
8,1,8156.82,01498690052,1193914.7,1185757.88,41250765481,0.0,0.0,0,0
8,1,492.45,01595094837,1185757.88,1185265.43,41736978493,0.0,0.0,0,0
8,1,7340.26,0523565786,1185265.43,1177925.17,41020220407,0.0,0.0,0,0
8,1,7672.01,02057531844,1177925.17,1170253.16,41544335221,0.0,0.0,0,0
8,1,14871.67,01691778052,1170253.16,1155381.49,4574675842,0.0,0.0,0,0
8,1,3528.98,01124901727,1155381.49,1151852.52,42059590476,0.0,0.0,0,0
8,1,1415.27,0765701708,1151852.52,1150437.24,4152825009,0.0,0.0,0,0
8,1,2245.91,0791392406,1150437.24,1148191.34,41138689668,0.0,0.0,0,0
8,1,7484.6,01941836157,1148191.34,1140706.73,4630592991,0.0,0.0,0,0
8,1,786.09,01472966395,1140706.73,1139920.64,41822124448,0.0,0.0,0,0
8,1,3532.19,01873655991,1139920.64,1136388.45,42055237744,0.0,0.0,0,0
8,1,11015.33,01882629549,1136388.45,1125373.12,41205273698,0.0,0.0,0,0
8,1,2605.28,01161655343,1125373.12,1122767.84,41019711240,0.0,0.0,0,0
8,1,7131.82,02040090352,19261.0,12129.18,4101888437,0.0,0.0,0,0
8,3,101815.97,0673198420,20443.0,0.0,0221632586,64451.06,0.0,0,0
8,1,2073.83,0673137815,3026.0,952.17,4465727914,0.0,0.0,0,0
8,1,11311.7,0139388030,92908.77,81597.07,4567135922,0.0,0.0,0,0
8,1,228.42,01940135392,81597.07,81368.65,42070113567,0.0,0.0,0,0
8,1,408.33,082909977,81368.65,80960.31,41267133803,0.0,0.0,0,0
8,1,22159.06,0404665062,80960.31,58801.25,42020949871,0.0,0.0,0,0
8,1,22949.69,01951455915,58801.25,35851.56,4146906367,0.0,0.0,0,0
8,1,20172.21,01696958083,35851.56,15679.35,4888820495,0.0,0.0,0,0
8,1,7585.83,01175274169,15679.35,8093.52,41118771427,0.0,0.0,0,0
8,1,15676.58,0192389035,8093.52,0.0,41836304353,0.0,0.0,0,0
8,1,6346.7,01103579260,0.0,0.0,42073372839,0.0,0.0,0,0
8,1,23975.98,01277717177,0.0,0.0,41058529298,0.0,0.0,0,0
8,1,2594.13,01156107044,0.0,0.0,4384434958,0.0,0.0,0,0
8,1,25520.33,0429444808,0.0,0.0,4420461209,0.0,0.0,0,0
8,1,14267.25,0465363831,0.0,0.0,41569218941,0.0,0.0,0,0
8,1,21478.1,037296778,0.0,0.0,41720099622,0.0,0.0,0,0
8,1,18282.81,0450708442,0.0,0.0,479710837,0.0,0.0,0,0
8,1,6795.91,01315437869,0.0,0.0,4489416788,0.0,0.0,0,0
8,1,3318.22,01830337464,0.0,0.0,41796069260,0.0,0.0,0,0
8,1,12257.39,0443728213,0.0,0.0,41482289927,0.0,0.0,0,0
8,1,38.93,01890866895,0.0,0.0,41962954466,0.0,0.0,0,0
8,1,15655.12,02037662078,122.0,0.0,41856132252,0.0,0.0,0,0
8,1,2562.93,01022518697,76.0,0.0,41265785739,0.0,0.0,0,0
8,3,48543.62,0274111530,45826.0,0.0,01647754924,808382.72,1563660.85,0,0
8,3,318427.94,01823222792,198.0,0.0,01411451832,2571.0,225586.03,0,0
8,1,19763.24,01130152729,19880.71,117.47,4439056122,0.0,0.0,0,0
8,3,29682.61,01043861081,117.47,0.0,01058634310,1928660.61,3071176.4,0,0
8,3,119292.51,0863615482,100179.0,0.0,0771303504,0.0,711123.07,0,0
8,1,32786.61,0370733191,0.0,0.0,41472579608,0.0,0.0,0,0
8,1,11224.17,0703680127,190.0,0.0,41471780050,0.0,0.0,0,0
8,1,5604.78,0116709994,25903.0,20298.22,42131253156,0.0,0.0,0,0
8,1,1829.02,01546218636,11974.0,10144.98,41194159327,0.0,0.0,0,0
8,4,2436.03,01739250138,43897.53,41461.5,0664038638,485634.95,590162.01,0,0
8,1,12296.32,01512183804,41461.5,29165.18,41308122424,0.0,0.0,0,0
8,1,7249.53,01629461452,43574.0,36324.47,41347091004,0.0,0.0,0,0
8,1,5147.47,0446536254,673.0,0.0,4360912328,0.0,0.0,0,0
8,1,11273.53,0148843855,0.0,0.0,4256097650,0.0,0.0,0,0
8,3,32736.72,02046397134,0.0,0.0,01850042097,90848.94,123585.66,0,0
8,1,6514.19,01960443244,30750.0,24235.81,485791725,0.0,0.0,0,0
8,2,525884.72,0388470289,11270.0,0.0,01501701470,3676138.26,4463342.32,0,0
8,5,182520.67,0574476737,82619.0,265139.67,0657255537,3137684.56,2036309.01,0,0
8,1,4625.57,0431258231,8272.0,3646.43,41960546519,0.0,0.0,0,0
8,5,314845.9,01608980291,147.0,314992.9,01234776885,5767584.04,5424661.74,0,0
8,1,12737.95,0328754855,20065.0,7327.05,4700825953,0.0,0.0,0,0
8,1,2454.49,019968422,284484.0,282029.51,41720382412,0.0,0.0,0,0
8,1,15639.65,0922160356,3917.0,0.0,4826154386,0.0,0.0,0,0
8,3,14976.65,0898054034,1563.0,0.0,0332911016,38040.65,0.0,0,0
8,3,74467.01,077768317,3080.0,0.0,0205091536,0.0,74467.01,0,0
8,2,1019831.31,0171706913,5029.0,0.0,01007717381,0.0,1464101.1,0,0
8,1,11404.97,01269777529,37.0,0.0,41192804665,0.0,0.0,0,0
8,5,387543.47,01444419305,5190.0,392733.47,01029472813,119234.34,0.0,0,0
8,1,14143.1,01008689929,146972.0,132828.9,4220361855,0.0,0.0,0,0
8,4,6427.14,0213020139,883736.69,877309.56,0655381473,11489.91,17917.04,0,0
8,1,16235.79,0436964810,877309.56,861073.77,41565242025,0.0,0.0,0,0
8,3,72762.64,01138009331,454.0,0.0,0462877022,42621.0,115383.64,0,0
8,1,810.56,01544967255,11341.0,10530.44,4448133058,0.0,0.0,0,0
8,3,183088.17,0451662023,142.0,0.0,01994035663,0.0,89839.22,0,0
8,3,252005.24,02088635477,15151.0,0.0,01219273867,2642126.45,3650961.01,0,0
8,1,11977.25,0312757089,0.0,0.0,4656061712,0.0,0.0,0,0
8,1,5737.99,01672688860,24359.0,18621.01,41872990299,0.0,0.0,0,0
8,1,9501.86,01609314701,1441666.62,1432164.76,4766295381,0.0,0.0,0,0
8,1,33314.83,01472424424,1432164.76,1398849.93,4605100547,0.0,0.0,0,0
8,3,46576.51,0441395029,393651.0,347074.49,0885837397,0.0,46576.51,0,0
8,1,13874.0,01388410716,131733.53,117859.53,4511822021,0.0,0.0,0,0
8,2,204712.66,0854329364,117859.53,0.0,0578294406,1504070.32,1909674.3,0,0
8,1,5131.85,01375397011,96921.0,91789.15,4139989607,0.0,0.0,0,0
8,1,7020.22,0412038217,5009.0,0.0,41257321444,0.0,0.0,0,0
8,1,9380.64,01277790293,0.0,0.0,469890205,0.0,0.0,0,0
8,3,259229.25,01701191981,0.0,0.0,0392292416,6586910.72,6564973.2,0,0
8,3,63090.51,0642470006,11598.0,0.0,0718985478,2615966.86,2679057.37,0,0
8,5,150245.05,0648028106,101068.0,251313.05,0418964192,0.0,0.0,0,0
8,2,1389093.56,01901673755,113505.65,0.0,01401316767,43707.86,2085232.92,0,0
8,5,303090.61,0627180884,0.0,303090.61,0536171536,353849.25,398490.39,0,0
8,5,230973.91,01507211630,303090.61,534064.52,0593596322,997295.92,990306.21,0,0
8,5,7368.77,02133734353,534064.52,541433.29,0499052031,69366.57,61997.79,0,0
8,5,403785.88,01202153674,541433.29,945219.18,0406477119,795088.5,1879210.25,0,0
8,3,207210.15,01918537167,315.0,0.0,01898885237,0.0,357742.36,0,0
8,1,7313.22,0439338915,208229.0,200915.78,4345104268,0.0,0.0,0,0
8,3,59750.58,01745622252,50773.0,0.0,0157591472,389380.99,508195.26,0,0
8,2,567853.72,01310640343,5058.0,0.0,0510382951,0.0,975636.19,0,0
8,1,426.14,0719854696,10711.0,10284.86,4815778566,0.0,0.0,0,0
8,1,18467.65,0951849613,10284.86,0.0,414429501,0.0,0.0,0,0
8,1,1915.35,01790798354,0.0,0.0,4615795640,0.0,0.0,0,0
8,1,27.31,02093227481,0.0,0.0,4487613113,0.0,0.0,0,0
8,1,9619.61,0486307571,0.0,0.0,4445847391,0.0,0.0,0,0
8,1,6428.31,01189477121,0.0,0.0,41484672206,0.0,0.0,0,0
8,1,458.32,0667607772,0.0,0.0,4635515029,0.0,0.0,0,0
8,1,7776.58,01278601947,0.0,0.0,41720174511,0.0,0.0,0,0
8,1,7219.37,0380306849,0.0,0.0,4979565177,0.0,0.0,0,0
8,1,12599.86,01508031708,0.0,0.0,425211632,0.0,0.0,0,0
8,1,8796.92,01330129260,0.0,0.0,41649718222,0.0,0.0,0,0
8,1,7791.06,0773646084,0.0,0.0,4714065669,0.0,0.0,0,0
8,2,1311776.9,0604149873,19996.0,0.0,01491213790,12469.0,1679978.85,0,0
8,1,71.2,01661965820,6305.0,6233.8,4719481438,0.0,0.0,0,0
8,5,254711.11,02122397672,13413.0,268124.11,021069748,0.0,0.0,0,0
8,5,211655.65,01316026713,47954.0,259609.65,01144527317,75677.37,0.0,0,0
8,1,5114.06,01364145438,5933.0,818.94,41757812211,0.0,0.0,0,0
8,1,6434.82,0521097588,57116.0,50681.18,41459407357,0.0,0.0,0,0
8,3,339501.84,02117333497,50681.18,0.0,01725775569,865302.27,983990.12,0,0
8,3,386251.81,0637667905,3680.0,0.0,01413677222,107300.58,523588.86,0,0
8,2,1249491.08,01130588932,114765.0,0.0,0929286459,0.0,1528994.66,0,0
8,1,8716.92,01944121780,18167.0,9450.08,4306018824,0.0,0.0,0,0
8,1,5270.14,0618342924,10141.0,4870.86,42092453592,0.0,0.0,0,0
8,1,11880.8,0144797098,21289.0,9408.2,41907731340,0.0,0.0,0,0
8,1,3877.04,0205743356,38573.0,34695.96,4850601250,0.0,0.0,0,0
8,1,1138.16,0838652643,34695.96,33557.8,41841948315,0.0,0.0,0,0
8,1,9804.44,02059012954,50778.0,40973.56,41368107802,0.0,0.0,0,0
8,1,11684.93,0112660482,15818.0,4133.07,4610845553,0.0,0.0,0,0
8,5,230054.85,0237169789,104280.64,334335.49,0657255537,2955163.89,2036309.01,0,0
8,1,31684.74,041764312,334335.49,302650.75,41014260373,0.0,0.0,0,0
8,1,1647.91,01592085793,221.0,0.0,41203569540,0.0,0.0,0,0
8,5,212548.0,0797367598,322.0,212870.0,01601211078,155776.39,0.0,0,0
8,1,17940.08,0821654145,212870.0,194929.92,41140964858,0.0,0.0,0,0
8,1,4357.91,01796159453,129662.0,125304.09,41920591935,0.0,0.0,0,0
8,5,10587.56,0166715787,16883.0,27470.56,077635419,0.0,0.0,0,0
8,1,2416.78,01078485793,7011.0,4594.22,41382745386,0.0,0.0,0,0
8,2,1429052.03,01869494088,4594.22,0.0,01566158153,2041647.44,3470699.47,0,0
8,2,1787297.43,0435908759,0.0,0.0,01023714065,6409908.21,8398562.84,0,0
8,1,9564.23,0447306210,493805.0,484240.77,4274816456,0.0,0.0,0,0
8,5,246798.86,0237763835,104537.0,351335.86,01975607158,97363.79,164284.17,0,0
8,5,106621.14,01276533345,506.0,107127.14,0838924005,0.0,0.0,0,0
8,3,125831.54,0480275528,1793.0,0.0,0501402989,45739.0,171570.54,0,0
8,1,8188.05,0104201481,0.0,0.0,41462244624,0.0,0.0,0,0
8,1,15822.98,0697538758,0.0,0.0,4911106960,0.0,0.0,0,0
8,1,5538.11,0523902437,128467.0,122928.89,4137169799,0.0,0.0,0,0
8,3,158553.81,01028515820,20720.0,0.0,0560041895,40278.39,523359.27,0,0
8,1,2480.26,02027569462,1523597.78,1521117.52,4935374589,0.0,0.0,0,0
8,3,255028.64,01464990385,1521117.52,1266088.88,01907159141,1062609.93,2541785.35,0,0
8,3,510448.01,099681584,13695.0,0.0,01727331144,0.0,836885.7,0,0
8,1,8037.75,0797456201,15790.0,7752.25,4495829763,0.0,0.0,0,0
8,1,12745.57,01171334769,21676.0,8930.43,41208251262,0.0,0.0,0,0
8,1,4022.95,0643315528,20989.0,16966.05,41430158683,0.0,0.0,0,0
8,3,233704.32,0420490019,41728.0,0.0,01298316171,1631350.96,749621.53,0,0
8,3,474231.86,01927558396,30069.0,0.0,01782113663,3542701.58,6002040.86,0,0
8,3,93549.2,0367112095,101926.0,8376.8,01465813088,10922.0,318574.94,0,0
8,2,1074927.48,0856935645,90186.0,0.0,0121488263,0.0,923520.91,0,0
8,1,14050.7,0734175407,242.0,0.0,42027041535,0.0,0.0,0,0
8,2,68495.73,01624766253,94469.0,25973.27,0647675234,76867.0,145362.73,0,0
8,1,3888.97,01301265102,30982.0,27093.03,41937161224,0.0,0.0,0,0
8,1,6774.64,0450506067,9274.0,2499.36,41173086138,0.0,0.0,0,0
8,1,12168.99,01963082755,2499.36,0.0,4869412951,0.0,0.0,0,0
8,1,3241.1,02024350667,0.0,0.0,41671705963,0.0,0.0,0,0
8,5,299926.72,073484096,102857.0,402783.72,01178471274,2158472.06,2096994.78,0,0
8,2,977300.54,0638816019,21293.0,0.0,0673068808,667.54,1680127.98,0,0
8,1,19282.08,0395663201,0.0,0.0,41440229269,0.0,0.0,0,0
8,1,29787.33,01527587113,0.0,0.0,41633441356,0.0,0.0,0,0
8,1,15384.95,01548692313,0.0,0.0,41220496330,0.0,0.0,0,0
8,1,3413.73,02055810973,0.0,0.0,42045049014,0.0,0.0,0,0
8,1,9505.56,01557401904,0.0,0.0,41854402683,0.0,0.0,0,0
